2021-12-28,369.829987,373.000000,359.473328,362.823334,362.823334,60324000
2021-12-29,366.213318,368.000000,354.713318,362.063324,362.063324,56154000
2021-12-30,353.776672,365.183319,351.049988,356.779999,356.779999,47040900
